"Data Source","World Development Indicators",

"Last Updated Date","2016-05-02",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"China","CHN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.68764208773937","1.7432480246066","1.84382495116612","2.07445912632092","2.45039104335272","2.72800300457689","2.85354473437689","2.85050565183126","2.79410268337224","2.71696467739428","2.71047744513465","2.70439025635746","2.67915656862314","2.69461847623792","2.80376787053667","2.82165151110957","2.84436465276555","2.98762308366144","3.15892021445204","3.13175914075134","3.30861689818554","3.50553600718135","3.52609243959613","3.55197307602852","3.53075516373995","",
"Cote d'Ivoire","CIV","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","116.071300037471","113.077617375307","110.531051679226","114.606557669984","164.272106382344","178.687136724558","184.22808573352","192.36104721516","197.221635289794","195.776151141365","195.719297350308","205.51208890238","215.899878812528","221.841621700657","209.663851260792","205.771243766695","203.119556336408","203.657335442306","216.722192458435","220.134162369283","229.192281609793","228.228480037503","233.43488452288","235.838362417562","234.586394819695","",
"Cameroon","CMR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","155.243849279472","155.604733621089","150.192894030545","179.073367361273","191.594465652844","203.845544167072","205.753139753047","209.425563366522","215.05916769207","216.632816434216","217.883926266674","217.670043280808","221.341806512394","217.790406615441","215.159489502099","213.93583369449","215.736457756484","212.293763992692","215.838394559686","222.15312287245","225.219725136456","227.211655608777","229.896068931462","231.93807500573","234.114768474469","",
"Congo, Rep.","COG","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.978621512888","89.604638387554","86.2327812379132","83.2762759165365","111.509588210669","112.940795430754","130.871881422104","135.057524654621","109.261454706621","139.205240076496","200.133424939564","168.426163565161","162.995175563098","153.014186528194","173.948545534528","204.471661934898","235.115167040574","231.590813489972","283.981918855376","223.705445844601","266.803154989151","289.298994205721","280.872021813566","266.624209685856","247.892494441811","",
"Colombia","COL","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121.2180845461","148.035084033471","176.904663310171","221.095342819233","314.680866388354","366.360134253252","420.483007464028","483.024741474046","548.430331692952","608.348675067364","783.734381264189","816.220837742295","851.857380691712","892.239098033749","931.604639716852","952.723747822438","977.706656532852","1000.35781290173","1055.24208385329","1082.97923120833","1111.17044066305","1161.90989451483","1175.53571656759","1180.25850851105","1184.52879745376","",
"Comoros","COM","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","165.660936206922","173.341965119365","158.013911036572","158.714220265987","170.041292816252","180.426863352779","182.860664756546","181.444559111842","181.913277230016","189.584200371074","177.098692800527","188.09613641743","192.978527085539","198.877121289639","200.113539328662","194.487824859345","194.56069323783","196.234959960521","200.419556137211","204.657758056424","208.387148207111","207.584476413723","208.321310789551","208.808037915998","210.165740468902","",
"Cabo Verde","CPV","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.7008727443562","59.532516894665","55.8100328894887","81.4174314134286","56.4643260714415","54.4551220392174","53.186770135378","51.8550052974537","51.1259300887492","54.1884186349691","48.796560222545","50.168887179705","49.2309134353741","50.6437509119969","46.1672411965989","43.9252378857832","44.593244918908","47.2386083584309","47.9726207257621","48.6463947679573","48.3021043760065","48.5916789257967","47.9987041503194","47.5172462934856","46.4184622609009","",
"Costa Rica","CRI","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.4503031798551","56.7087041005897","66.8005800669865","72.1797638481498","81.6646052079147","97.7492750331365","111.162180419954","125.570310846072","139.284885790388","157.72742882276","164.977245456757","175.173893316237","188.367192769018","199.990507422519","217.694646449979","233.314514300519","251.258565609819","267.71200673764","295.112397745126","317.432651115094","338.568091080446","346.738297858882","353.856876316938","364.079333486407","375.84018129042","",
"Caribbean small states","CSS","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.229986531592281","0.20613428119088","0.209089202010644","0.242983688582846","0.300450748982194","0.325240650707829","0.310875399126942","0.301509846627572","0.302157711776084","0.308877010794089","0.307250593646672","0.301790062844947","0.310679790544719","0.313670977008957","0.307121466201404","0.29868234597536","0.319810011450645","0.322704359672027","0.315407657378344","0.315015248367297","0.314969475400731","0.321938711455632","0.325469416775217","0.329427806715791","","",
"Curacao","CUW","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.29218162550183","","","","",
"Cayman Islands","CYM","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.958799448362291","","","","",
"Cyprus","CYP","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.570916284962104","0.574007627437376","0.59511956890419","0.609209275304888","0.627956826279856","0.71235903201987","0.713311335798867","0.716437558347679","0.724736467419739","0.733847312647181","0.732396033742785","0.723209269964525","0.723116145369927","0.745171752662652","0.736942422683455","0.727831291969518","0.709902645053977","0.711054565556712","0.685120235384338","0.668860204358441","0.676799938900981","0.694352382895443","0.703874770802079","0.687248907651247","0.677835013120229","",
"Czech Republic","CZE","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.508226","7.26013","7.975478","9.426743","10.369512","11.082751","11.96606","12.728808","13.903956","14.138506","14.209255","14.211364","14.31888","14.013042","14.289289","14.316236","14.037692","13.945152","14.261945","13.90333","13.943968","13.397994","13.384904","12.90689","12.980921","",
"Germany","DEU","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.964424","0.962152","0.990442","1.007432","1.007788","1.006701","0.994095","0.991518","0.98903","0.974899","0.966723","0.954751","0.941873","0.9161","0.896476","0.866875","0.837484","0.830662","0.811651","0.809401","0.795923","0.784158","0.785627","0.777295","0.776039","",
"Djibouti","DJI","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.9196545506634","70.201552311131","70.9705746693167","72.3713671744961","75.4694199911411","77.539665149188","78.8244983525695","79.4509845206995","80.3307315387946","80.7169268175204","80.8151679176269","80.4049276571984","79.6901653623037","79.6699887587654","79.966053550911","79.8914388051282","80.2474422037539","82.0201670551707","89.5891445782509","88.8905246413137","91.2895642177215","94.0030668996953","96.2180844545686","97.0801771921638","98.5545357818679","",
"Dominica","DMA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.45718615203313","1.52068074232422","1.54838205981213","1.55456209065388","1.61331026004725","1.61144402400402","1.62720979994905","1.63857667161054","1.62364887440404","1.64547927643277","2.01057046244371","1.9988892205479","1.97212381275149","1.86144759696735","1.87829935418293","1.79996471993629","1.78822483832647","1.76828335535425","1.76103086787411","1.88847361289973","1.87002103744682","1.86105733297041","1.79132958292794","1.83229726307422","1.79824798993372","",
"Denmark","DNK","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.855004","8.799032","8.747258","8.60082","8.55074","8.481315","8.454451","8.444066","8.402984","8.469709","8.407226","8.461605","8.302207","8.523819","8.40313","8.590083","8.326768","8.235287","8.012261","7.835277","7.749733","7.598529","7.609439","7.421237","7.483665","",
"Dominican Republic","DOM","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.43992190845712","4.78769568597592","4.9439076256998","5.07087705258288","5.47086062672705","5.86307927315928","5.95560124463564","6.36253474412666","6.67188809021035","6.79998140082737","7.10840436756701","7.30503463560652","7.58825703766042","9.9422200946183","14.0489155406267","13.9777193145848","14.2933385886455","15.6986582239148","16.9964016586019","17.4432044468904","18.2061329292651","19.448823261062","19.9512164066613","20.1908972645646","20.1890910187804","",
"Algeria","DZA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.22538227727475","4.80048559262278","5.72259608908938","6.3511562672772","8.02709582209656","10.1101372369042","12.3139863054521","12.9544904993003","12.4141485942627","13.5544524140476","16.5128371394936","15.8208509733987","15.7873983480559","16.7682355889387","18.3182454192639","20.6090055990228","22.1034963920552","22.9074468694583","26.0081164104365","22.9310504708298","26.3061963781456","30.5017933683552","32.2280652231901","31.7192463647048","31.1342801217681","",
